Statistical profiling result from isolate-0x24ccd10-v8.log, (11708 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     55    0.5%      0    0.0%                                                                  /usr/bin/nodejs
     18    0.2%     18    0.2%                                                                    /usr/bin/nodejs
     53    0.5%      0    0.0%                                                                /usr/bin/nodejs
     22    0.2%     22    0.2%                                                                  /usr/bin/nodejs
     52    0.4%      0    0.0%                                                              /usr/bin/nodejs
     21    0.2%     21    0.2%                                                                /usr/bin/nodejs
     80    0.7%      0    0.0%                                                            /usr/bin/nodejs
     31    0.3%     31    0.3%                                                              /usr/bin/nodejs
     66    0.6%      0    0.0%                                                          /usr/bin/nodejs
     22    0.2%     22    0.2%                                                            /usr/bin/nodejs
     85    0.7%      0    0.0%                                                        /usr/bin/nodejs
     29    0.2%     29    0.2%                                                          /usr/bin/nodejs
     13    0.1%     13    0.1%                                                          v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     56    0.5%      0    0.0%                                                      /usr/bin/nodejs
     20    0.2%     20    0.2%                                                        /usr/bin/nodejs
     51    0.4%      0    0.0%                                                    /usr/bin/nodejs
     13    0.1%     13    0.1%                                                      /usr/bin/nodejs
     37    0.3%      0    0.0%                                                  /usr/bin/nodejs
     13    0.1%     13    0.1%                                                    /usr/bin/nodejs
     16    0.1%     16    0.1%                                                  LazyCompile: *isFinite native v8natives.js:33:24
     32    0.3%      0    0.0%                                                /usr/bin/nodejs
     46    0.4%      0    0.0%                                              /usr/bin/nodejs
     13    0.1%     11    0.1%                                              LazyCompile: *isFinite native v8natives.js:33:24
     32    0.3%      0    0.0%                                            /usr/bin/nodejs
   1208   10.3%      0    0.0%                                      LazyCompile: ~stringify native json.js:155:23
   1208   10.3%      0    0.0%                                        v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    392    3.3%    392    3.3%                                          v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    153    1.3%    153    1.3%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    121    1.0%    121    1.0%                                          v8::internal::BasicJsonStringifier::SerializeDouble(double)
    102    0.9%    102    0.9%                                          v8::internal::LookupIterator::Next()
     56    0.5%     56    0.5%                                          /usr/bin/nodejs
     52    0.4%     52    0.4%                                          v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     44    0.4%     44    0.4%                                          v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     41    0.4%     41    0.4%                                          v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     36    0.3%     36    0.3%                                          v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     29    0.2%     29    0.2%                                          v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     27    0.2%     27    0.2%                                          v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     21    0.2%     21    0.2%                                          v8::internal::JSArray::SetLength(v8::internal::Handle<v8::internal::JSArray>, unsigned int)
     20    0.2%     20    0.2%                                          /lib/x86_64-linux-gnu/libc-2.23.so
     15    0.1%     15    0.1%                                          strlen
     14    0.1%     14    0.1%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<true>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
   1137    9.7%      0    0.0%                                      LazyCompile: ~parse native json.js:40:19
   1137    9.7%      0    0.0%                                        v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    131    1.1%    131    1.1%                                          v8::internal::JsonParser<true>::ParseJsonNumber()
    119    1.0%    119    1.0%                                          v8::internal::Strtod(v8::internal::Vector<char const>, int)
    113    1.0%    113    1.0%                                          double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     74    0.6%     74    0.6%                                          v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     73    0.6%     73    0.6%                                          v8::internal::JsonParser<true>::ParseJsonArray()
     65    0.6%     65    0.6%                                          v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     65    0.6%     65    0.6%                                          v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     59    0.5%     59    0.5%                                          v8::internal::Heap::AllocateHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     29    0.2%     29    0.2%                                          v8::internal::JsonParser<true>::ParseJsonValue()
     27    0.2%     27    0.2%                                          v8::internal::PagedSpace::AllocateRawUnaligned(int)
     26    0.2%     26    0.2%                                          v8::internal::Heap::Allocate(v8::internal::Map*, v8::internal::AllocationSpace, v8::internal::AllocationSite*)
     26    0.2%     26    0.2%                                          v8::internal::FixedArray::set(int, v8::internal::Object*)
     24    0.2%     24    0.2%                                          v8::internal::List<v8::internal::Handle<v8::internal::Object>, v8::internal::ZoneAllocationPolicy>::Add(v8::internal::Handle<v8::internal::Object> const&, v8::internal::ZoneAllocationPolicy)
     22    0.2%     22    0.2%                                          v8::internal::Factory::NewNumber(double, v8::internal::PretenureFlag)
     19    0.2%     19    0.2%                                          v8::internal::JSMessageObject** v8::internal::HandleScope::CreateHandle<v8::internal::JSMessageObject>(v8::internal::Isolate*, v8::internal::JSMessageObject*)
     19    0.2%     19    0.2%                                          v8::internal::Factory::NewHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     18    0.2%     18    0.2%                                          /lib/x86_64-linux-gnu/libc-2.23.so
     16    0.1%     16    0.1%                                          v8::internal::Heap::AllocateJSObjectFromMap(v8::internal::Map*, v8::internal::PretenureFlag, bool, v8::internal::AllocationSite*)
     15    0.1%     15    0.1%                                          v8::internal::Isolate::get_initial_js_array_map(v8::internal::ElementsKind, v8::internal::Strength)
     14    0.1%     14    0.1%                                          v8::internal::Factory::NewJSArray(v8::internal::ElementsKind, v8::internal::Strength, v8::internal::PretenureFlag)
     12    0.1%     12    0.1%                                          v8::internal::Factory::NewFixedArray(int, v8::internal::PretenureFlag)
    403    3.4%      0    0.0%                                    LazyCompile: ~module.exports.geojsonToGeobuf /home/phillipdaw/code/gpxAQI/server/lib/geobufFun.js:8:27
    401    3.4%      0    0.0%                                      LazyCompile: ~encode /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:18:16
    316    2.7%     21    0.2%                                        LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
    257    2.2%     23    0.2%                                          LazyCompile: *writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
    234    2.0%     20    0.2%                                            LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
    148    1.3%      0    0.0%                                              LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
    138    1.2%      0    0.0%                                                LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     71    0.6%     12    0.1%                                                  LazyCompile: *Pbf.writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:329:34
     59    0.5%     54    0.5%                                                    LazyCompile: *writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:469:28
     66    0.6%     46    0.4%                                                  LazyCompile: *populateLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:201:22
     12    0.1%     12    0.1%                                                    Stub: GrowArrayElementsStub
     66    0.6%     12    0.1%                                              LazyCompile: *writeProps /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:128:20
     39    0.3%      1    0.0%                                                LazyCompile: *writeValue /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:143:20
     15    0.1%      3    0.0%                                                  LazyCompile: *Pbf.writeString /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:269:26
     13    0.1%      0    0.0%                                                  LazyCompile: ~stringify native json.js:155:23
     13    0.1%      0    0.0%                                                    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     36    0.3%      0    0.0%                                          LazyCompile: ~writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
     36    0.3%      4    0.0%                                            LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     32    0.3%      5    0.0%                                              LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
     18    0.2%      0    0.0%                                                LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
     17    0.1%      1    0.0%                                                  LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     78    0.7%      0    0.0%                                        LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     78    0.7%      1    0.0%                                          LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     74    0.6%     68    0.6%                                            LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     93    0.8%      0    0.0%                                    LazyCompile: ~send /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:107:25
     57    0.5%      0    0.0%                                      LazyCompile: ~end /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:92:28
     41    0.4%      0    0.0%                                        LazyCompile: ~OutgoingMessage.end _http_outgoing.js:514:41
     19    0.2%      0    0.0%                                          LazyCompile: *Writable.uncork _stream_writable.js:219:37
     19    0.2%      1    0.0%                                            LazyCompile: ~clearBuffer _stream_writable.js:362:21
     18    0.2%      0    0.0%                                              LazyCompile: *doWrite _stream_writable.js:284:17
     18    0.2%      0    0.0%                                                LazyCompile: ~Socket._writeGeneric net.js:622:42
     15    0.1%      0    0.0%                                                  /usr/bin/nodejs
     15    0.1%     15    0.1%                                                    void node::StreamBase::JSMethod<node::StreamWrap, &node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
     15    0.1%      0    0.0%                                          LazyCompile: ~Writable.uncork _stream_writable.js:219:37
     15    0.1%      0    0.0%                                            LazyCompile: ~clearBuffer _stream_writable.js:362:21
     14    0.1%      0    0.0%                                              LazyCompile: ~doWrite _stream_writable.js:284:17
     14    0.1%      0    0.0%                                                LazyCompile: ~Socket._writev net.js:688:36
     14    0.1%      0    0.0%                                                  LazyCompile: ~Socket._writeGeneric net.js:622:42
     12    0.1%      0    0.0%                                                    /usr/bin/nodejs
     12    0.1%     12    0.1%                                                      void node::StreamBase::JSMethod<node::StreamWrap, &node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
     16    0.1%      0    0.0%                                        LazyCompile: ~ServerResponse._implicitHeader _http_server.js:156:52
     16    0.1%      0    0.0%                                          LazyCompile: ~writeHead /home/phillipdaw/code/gpxAQI/server/node_modules/on-headers/index.js:39:28
     12    0.1%      0    0.0%                                            LazyCompile: ~ServerResponse.writeHead _http_server.js:160:46
     34    0.3%      0    0.0%                                      LazyCompile: ~generateETag /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/utils.js:275:32
     34    0.3%      0    0.0%                                        LazyCompile: ~etag /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:70:15
     34    0.3%      0    0.0%                                          LazyCompile: ~entitytag /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:39:20
     28    0.2%      0    0.0%                                            LazyCompile: ~Hash.update crypto.js:66:33
     28    0.2%      0    0.0%                                              /usr/bin/nodejs
     28    0.2%     28    0.2%                                                node::crypto::Hash::HashUpdate(v8::FunctionCallbackInfo<v8::Value> const&)
     17    0.1%      0    0.0%                                    LazyCompile: ~<anonymous> native v8natives.js:1199:16
     13    0.1%      0    0.0%                                      LazyCompile: ~Console.log console.js:35:33
     13    0.1%      0    0.0%                                        LazyCompile: *Socket.write net.js:615:34
     12    0.1%      0    0.0%                                          LazyCompile: *Writable.write _stream_writable.js:186:36
     12    0.1%      0    0.0%                                            LazyCompile: ~writeOrBuffer _stream_writable.js:255:23
     12    0.1%      1    0.0%                                    LazyCompile: *Buffer buffer.js:47:16
   1034    8.8%      0    0.0%                    LazyCompile: ~process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
   1034    8.8%      0    0.0%                      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   1034    8.8%      0    0.0%                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   1034    8.8%      0    0.0%                          LazyCompile: ~<anonymous> native v8natives.js:1199:16
   1034    8.8%      0    0.0%                            LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   1034    8.8%      0    0.0%                              LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   1034    8.8%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   1034    8.8%      0    0.0%                                  LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
   1030    8.8%      0    0.0%                                    LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    859    7.3%      0    0.0%                                      LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    330    2.8%      0    0.0%                                        LazyCompile: ~simplifyFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:35:36
    165    1.4%      0    0.0%                                          LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
    165    1.4%      4    0.0%                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    150    1.3%      9    0.1%                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    133    1.1%      5    0.0%                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    120    1.0%      4    0.0%                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    112    1.0%      5    0.0%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    103    0.9%      2    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     92    0.8%      7    0.1%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     76    0.6%      6    0.1%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     62    0.5%      1    0.0%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     48    0.4%      4    0.0%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     38    0.3%      2    0.0%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     26    0.2%      0    0.0%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     21    0.2%      1    0.0%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     16    0.1%      3    0.0%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    164    1.4%      0    0.0%                                          LazyCompile: ~simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
    144    1.2%      0    0.0%                                            LazyCompile: *module.exports.simplify /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:10:36
    144    1.2%      4    0.0%                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    136    1.2%      5    0.0%                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    125    1.1%      8    0.1%                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    111    0.9%      9    0.1%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     96    0.8%      5    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     88    0.8%      9    0.1%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     74    0.6%      4    0.0%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     61    0.5%      6    0.1%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     54    0.5%      7    0.1%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     39    0.3%      6    0.1%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     24    0.2%      1    0.0%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     18    0.2%      2    0.0%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     20    0.2%      0    0.0%                                            LazyCompile: ~module.exports.simplify /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:10:36
    239    2.0%      0    0.0%                                        LazyCompile: ~stringify native json.js:155:23
    239    2.0%      0    0.0%                                          v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     74    0.6%     74    0.6%                                            v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
     29    0.2%     29    0.2%                                            v8::internal::BasicJsonStringifier::SerializeDouble(double)
     29    0.2%     29    0.2%                                            v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
     16    0.1%     16    0.1%                                            v8::internal::LookupIterator::Next()
     16    0.1%     16    0.1%                                            /usr/bin/nodejs
     13    0.1%     13    0.1%                                            v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
    215    1.8%      0    0.0%                                        LazyCompile: ~parse native json.js:40:19
    215    1.8%      0    0.0%                                          v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     29    0.2%     29    0.2%                                            v8::internal::JsonParser<true>::ParseJsonNumber()
     22    0.2%     22    0.2%                                            double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     16    0.1%     16    0.1%                                            v8::internal::Strtod(v8::internal::Vector<char const>, int)
     16    0.1%     16    0.1%                                            v8::internal::JsonParser<true>::ParseJsonArray()
     73    0.6%      0    0.0%                                        LazyCompile: *simplifyFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:35:36
     73    0.6%      0    0.0%                                          LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
     73    0.6%      4    0.0%                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     68    0.6%      2    0.0%                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     66    0.6%      6    0.1%                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     60    0.5%      4    0.0%                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     56    0.5%      2    0.0%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     52    0.4%      3    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     40    0.3%      3    0.0%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     34    0.3%      4    0.0%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     29    0.2%      4    0.0%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     20    0.2%      1    0.0%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     16    0.1%      3    0.0%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    136    1.2%      0    0.0%                                      LazyCompile: ~module.exports.geojsonToGeobuf /home/phillipdaw/code/gpxAQI/server/lib/geobufFun.js:8:27
    135    1.2%      0    0.0%                                        LazyCompile: ~encode /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:18:16
     77    0.7%      3    0.0%                                          LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     74    0.6%      0    0.0%                                            LazyCompile: ~writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
     74    0.6%      4    0.0%                                              LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     61    0.5%      5    0.0%                                                LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
     21    0.2%      0    0.0%                                                  LazyCompile: ~writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
     14    0.1%      0    0.0%                                                    LazyCompile: ~writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     15    0.1%      1    0.0%                                                  LazyCompile: *writeProps /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:128:20
     12    0.1%      0    0.0%                                                    LazyCompile: *writeValue /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:143:20
     15    0.1%      0    0.0%                                                  LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
     15    0.1%      0    0.0%                                                    LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     29    0.2%      0    0.0%                                          LazyCompile: ~Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     29    0.2%      0    0.0%                                            LazyCompile: ~Pbf.writeRawMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:307:30
     28    0.2%      0    0.0%                                              LazyCompile: ~writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
     15    0.1%      0    0.0%                                                LazyCompile: ~Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     13    0.1%      0    0.0%                                                  LazyCompile: ~Pbf.writeRawMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:307:30
     13    0.1%      0    0.0%                                                    LazyCompile: ~writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
     13    0.1%      0    0.0%                                                LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     13    0.1%      0    0.0%                                                  LazyCompile: ~writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
     17    0.1%      0    0.0%                                          LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     17    0.1%      0    0.0%                                            LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     14    0.1%     11    0.1%                                              LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     24    0.2%      0    0.0%                                      LazyCompile: ~send /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:107:25
     16    0.1%      0    0.0%                                        LazyCompile: ~end /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:92:28
   4685   40.0%      0    0.0%        LazyCompile: *onStatError /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:416:57
   4685   40.0%      0    0.0%          LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:267:45
   4685   40.0%      0    0.0%            LazyCompile: ~emit events.js:117:44
   4685   40.0%      0    0.0%              LazyCompile: ~emitOne events.js:75:17
   4685   40.0%      1    0.0%                LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/serve-static/index.js:115:39
   4684   40.0%      1    0.0%                  LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
   4681   40.0%      0    0.0%                    LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   4681   40.0%      0    0.0%                      LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   4680   40.0%      0    0.0%                        LazyCompile: ~<anonymous> native v8natives.js:1199:16
   4680   40.0%      0    0.0%                          LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   4680   40.0%      0    0.0%                            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   4680   40.0%      0    0.0%                              LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   4678   40.0%      3    0.0%                                LazyCompile: *<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
