Statistical profiling result from isolate-0x1fd2d10-v8.log, (17037 ticks, 3 unaccounted, 0 excluded).

 [Unknown]:
   ticks  total  nonlib   name
      3    0.0%

 [Shared libraries]:
   ticks  total  nonlib   name
     13   27.1%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     13  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     13  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
      9   18.8%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
      9  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
      9  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     20   29.4%      LazyCompile: ~parse native json.js:40:19
      6   30.0%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      6  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      6  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
      6   30.0%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
      6  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
      6  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      4   20.0%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      4  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      4  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
      3   15.0%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
      3  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
      3  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
      1    5.0%        LazyCompile: Module._extensions..json module.js:422:39
      1  100.0%          LazyCompile: ~Module.load module.js:335:33
      1  100.0%            LazyCompile: Module._load module.js:272:24
     12    3.5%    v8::internal::Runtime_ArrayBufferInitialize(int, v8::internal::Object**, v8::internal::Isolate*)
     12  100.0%      LazyCompile: *ArrayBuffer native arraybuffer.js:13:32
     12  100.0%        LazyCompile: *Uint8ArrayConstructByLength native typedarray.js:76:37
     12  100.0%          LazyCompile: ~Uint8Array native typedarray.js:122:31
      6   50.0%            LazyCompile: *writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:469:28
      6   50.0%            LazyCompile: *Pbf.writeString /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:269:26


 [Top down (heavy) profile]:
  Note: callees occupying less than 0.1% are not shown.

  inclusive      self           name
  ticks   total  ticks   total
  14632   85.9%      0    0.0%  LazyCompile: ~<anonymous> fs.js:81:18
  14632   85.9%      0    0.0%    LazyCompile: ~onstat /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:722:33
   7748   45.5%      0    0.0%      LazyCompile: ~onStatError /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:416:57
   7748   45.5%      0    0.0%        LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:267:45
   7747   45.5%      0    0.0%          LazyCompile: ~emit events.js:117:44
   7747   45.5%      0    0.0%            LazyCompile: ~emitOne events.js:75:17
   7747   45.5%      0    0.0%              LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/serve-static/index.js:115:39
   7747   45.5%      0    0.0%                LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
   6413   37.6%      0    0.0%                  LazyCompile: *process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
   6412   37.6%      0    0.0%                    LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6412   37.6%      0    0.0%                      LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6412   37.6%      0    0.0%                        LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6412   37.6%      0    0.0%                          LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6412   37.6%      0    0.0%                            LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6412   37.6%      0    0.0%                              LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   6412   37.6%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   6412   37.6%      1    0.0%                                  LazyCompile: ~<anonymous> native v8natives.js:1199:16
   6411   37.6%      0    0.0%                                    LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   6410   37.6%      0    0.0%                                      LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   6410   37.6%      0    0.0%                                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   6410   37.6%      0    0.0%                                          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
   3859   22.7%      8    0.0%                                            LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
   3372   19.8%      0    0.0%                                              LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
   1327    7.8%      0    0.0%                                                LazyCompile: *simplifyFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:35:36
   1327    7.8%      7    0.0%                                                  LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
   1320    7.7%     53    0.3%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1247    7.3%     48    0.3%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1164    6.8%     86    0.5%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1046    6.1%     54    0.3%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    952    5.6%     58    0.3%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    851    5.0%     64    0.4%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    751    4.4%     54    0.3%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    644    3.8%     51    0.3%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    532    3.1%     53    0.3%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    418    2.5%     41    0.2%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    328    1.9%     31    0.2%                                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    250    1.5%     22    0.1%                                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    177    1.0%     16    0.1%                                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    130    0.8%     10    0.1%                                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     91    0.5%      7    0.0%                                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     59    0.3%      5    0.0%                                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     42    0.2%      3    0.0%                                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     31    0.2%      3    0.0%                                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     19    0.1%      2    0.0%                                                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     25    0.1%      0    0.0%                                                                                  /usr/bin/nodejs
     28    0.2%      0    0.0%                                                                                /usr/bin/nodejs
     26    0.2%      0    0.0%                                                                              /usr/bin/nodejs
     45    0.3%      0    0.0%                                                                            /usr/bin/nodejs
     40    0.2%      0    0.0%                                                                          /usr/bin/nodejs
     44    0.3%      0    0.0%                                                                        /usr/bin/nodejs
     21    0.1%     21    0.1%                                                                          /usr/bin/nodejs
     52    0.3%      0    0.0%                                                                      /usr/bin/nodejs
     51    0.3%      0    0.0%                                                                    /usr/bin/nodejs
     21    0.1%     21    0.1%                                                                      /usr/bin/nodejs
     44    0.3%      0    0.0%                                                                  /usr/bin/nodejs
     20    0.1%     20    0.1%                                                                    /usr/bin/nodejs
     29    0.2%      0    0.0%                                                                /usr/bin/nodejs
     35    0.2%      0    0.0%                                                              /usr/bin/nodejs
     31    0.2%      0    0.0%                                                            /usr/bin/nodejs
     22    0.1%      0    0.0%                                                          /usr/bin/nodejs
     23    0.1%      0    0.0%                                                        /usr/bin/nodejs
    963    5.7%      1    0.0%                                                LazyCompile: ~stringify native json.js:155:23
    962    5.6%      0    0.0%                                                  v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    274    1.6%    274    1.6%                                                    v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    110    0.6%    110    0.6%                                                    v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
     98    0.6%     98    0.6%                                                    v8::internal::BasicJsonStringifier::SerializeDouble(double)
     78    0.5%     78    0.5%                                                    v8::internal::LookupIterator::Next()
     62    0.4%     62    0.4%                                                    /usr/bin/nodejs
     44    0.3%     44    0.3%                                                    v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     38    0.2%     38    0.2%                                                    v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     32    0.2%     32    0.2%                                                    v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     26    0.2%     26    0.2%                                                    v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     23    0.1%     23    0.1%                                                    v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     21    0.1%     21    0.1%                                                    v8::internal::JSArray::SetLength(v8::internal::Handle<v8::internal::JSArray>, unsigned int)
     20    0.1%     20    0.1%                                                    v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     18    0.1%     18    0.1%                                                    /lib/x86_64-linux-gnu/libc-2.23.so
    481    2.8%      0    0.0%                                                LazyCompile: *parse native json.js:40:19
    481    2.8%      0    0.0%                                                  v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     64    0.4%     64    0.4%                                                    v8::internal::JsonParser<true>::ParseJsonNumber()
     45    0.3%     45    0.3%                                                    v8::internal::Strtod(v8::internal::Vector<char const>, int)
     40    0.2%     40    0.2%                                                    double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     32    0.2%     32    0.2%                                                    v8::internal::JsonParser<true>::ParseJsonArray()
     29    0.2%     29    0.2%                                                    v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     29    0.2%     29    0.2%                                                    v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     28    0.2%     28    0.2%                                                    v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
    409    2.4%      0    0.0%                                                LazyCompile: ~parse native json.js:40:19
    409    2.4%      0    0.0%                                                  v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     55    0.3%     55    0.3%                                                    v8::internal::JsonParser<true>::ParseJsonNumber()
     40    0.2%     40    0.2%                                                    double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     35    0.2%     35    0.2%                                                    v8::internal::Strtod(v8::internal::Vector<char const>, int)
     23    0.1%     23    0.1%                                                    v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     19    0.1%     19    0.1%                                                    v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
    192    1.1%      0    0.0%                                                LazyCompile: ~simplifyFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:35:36
    192    1.1%      0    0.0%                                                  LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
    192    1.1%      8    0.0%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    181    1.1%      7    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    168    1.0%      9    0.1%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    154    0.9%      7    0.0%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    142    0.8%     10    0.1%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    129    0.8%     13    0.1%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    111    0.7%      8    0.0%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     98    0.6%      7    0.0%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     82    0.5%      9    0.1%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     64    0.4%      3    0.0%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     54    0.3%      5    0.0%                                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     41    0.2%      5    0.0%                                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     29    0.2%      1    0.0%                                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     24    0.1%      3    0.0%                                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    358    2.1%      0    0.0%                                              LazyCompile: ~module.exports.geojsonToGeobuf /home/phillipdaw/code/gpxAQI/server/lib/geobufFun.js:8:27
    354    2.1%      2    0.0%                                                LazyCompile: ~encode /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:18:16
    276    1.6%     14    0.1%                                                  LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
    223    1.3%     19    0.1%                                                    LazyCompile: *writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
    203    1.2%     13    0.1%                                                      LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
    112    0.7%      0    0.0%                                                        LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
    100    0.6%     48    0.3%                                                          LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     38    0.2%     35    0.2%                                                            LazyCompile: *writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:469:28
     78    0.5%     14    0.1%                                                        LazyCompile: *writeProps /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:128:20
     44    0.3%      2    0.0%                                                          LazyCompile: *writeValue /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:143:20
     19    0.1%      1    0.0%                                                            LazyCompile: *Pbf.writeString /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:269:26
     37    0.2%      0    0.0%                                                    LazyCompile: ~writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
     35    0.2%      0    0.0%                                                      LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
     35    0.2%      2    0.0%                                                        LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
     20    0.1%      0    0.0%                                                          LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
     18    0.1%     10    0.1%                                                            LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     67    0.4%      0    0.0%                                                  LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     66    0.4%      1    0.0%                                                    LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     61    0.4%     55    0.3%                                                      LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     38    0.2%      0    0.0%                                              LazyCompile: ~OutgoingMessage.end _http_outgoing.js:514:41
     22    0.1%      0    0.0%                                                LazyCompile: *Writable.uncork _stream_writable.js:219:37
     22    0.1%      0    0.0%                                                  LazyCompile: ~clearBuffer _stream_writable.js:362:21
     22    0.1%      0    0.0%                                                    LazyCompile: *doWrite _stream_writable.js:284:17
     22    0.1%      1    0.0%                                                      LazyCompile: ~Socket._writeGeneric net.js:622:42
     24    0.1%      0    0.0%                                              LazyCompile: ~<anonymous> native v8natives.js:1199:16
     23    0.1%      1    0.0%                                              LazyCompile: ~Hash.update crypto.js:66:33
     22    0.1%      0    0.0%                                                /usr/bin/nodejs
     22    0.1%     22    0.1%                                                  node::crypto::Hash::HashUpdate(v8::FunctionCallbackInfo<v8::Value> const&)
   2228   13.1%      8    0.0%                                            LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
   1083    6.4%      1    0.0%                                              LazyCompile: ~stringify native json.js:155:23
   1081    6.3%      0    0.0%                                                v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    307    1.8%    307    1.8%                                                  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    158    0.9%    158    0.9%                                                  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    106    0.6%    106    0.6%                                                  v8::internal::BasicJsonStringifier::SerializeDouble(double)
     86    0.5%     86    0.5%                                                  v8::internal::LookupIterator::Next()
     82    0.5%     82    0.5%                                                  /usr/bin/nodejs
     40    0.2%     40    0.2%                                                  v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     40    0.2%     40    0.2%                                                  v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     33    0.2%     33    0.2%                                                  v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     27    0.2%     27    0.2%                                                  v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     26    0.2%     26    0.2%                                                  v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     24    0.1%     24    0.1%                                                  v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     20    0.1%     20    0.1%                                                  /lib/x86_64-linux-gnu/libc-2.23.so
    565    3.3%      0    0.0%                                              LazyCompile: *parse native json.js:40:19
    565    3.3%      0    0.0%                                                v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     66    0.4%     66    0.4%                                                  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     64    0.4%     64    0.4%                                                  v8::internal::JsonParser<true>::ParseJsonNumber()
     61    0.4%     61    0.4%                                                  v8::internal::Strtod(v8::internal::Vector<char const>, int)
     44    0.3%     44    0.3%                                                  v8::internal::JsonParser<true>::ParseJsonArray()
     32    0.2%     32    0.2%                                                  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     27    0.2%     27    0.2%                                                  v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     23    0.1%     23    0.1%                                                  v8::internal::JsonParser<true>::ParseJsonValue()
     23    0.1%     23    0.1%                                                  v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
    347    2.0%      0    0.0%                                              LazyCompile: ~parse native json.js:40:19
    347    2.0%      0    0.0%                                                v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     44    0.3%     44    0.3%                                                  v8::internal::JsonParser<true>::ParseJsonNumber()
     39    0.2%     39    0.2%                                                  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     31    0.2%     31    0.2%                                                  v8::internal::JsonParser<true>::ParseJsonArray()
     25    0.1%     25    0.1%                                                  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     24    0.1%     24    0.1%                                                  v8::internal::Strtod(v8::internal::Vector<char const>, int)
    188    1.1%      1    0.0%                                              LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds.clipPolysByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:60:29
    187    1.1%      0    0.0%                                                LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:126:30
    185    1.1%      0    0.0%                                                  LazyCompile: ~slicer.slice /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:112:28
    152    0.9%      0    0.0%                                                    LazyCompile: ~forEach native array.js:943:22
    152    0.9%      1    0.0%                                                      LazyCompile: *InnerArrayForEach native array.js:924:27
    131    0.8%      1    0.0%                                                        LazyCompile: *slicer.sliceFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:87:35
    123    0.7%      1    0.0%                                                          LazyCompile: *slicer.slicePolygon /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:66:35
    121    0.7%    106    0.6%                                                            LazyCompile: *polygonclip /home/phillipdaw/code/gpxAQI/server/node_modules/lineclip/index.js:66:21
     33    0.2%      0    0.0%                                                    LazyCompile: *forEach native array.js:943:22
     33    0.2%      0    0.0%                                                      LazyCompile: *InnerArrayForEach native array.js:924:27
     33    0.2%      0    0.0%                                                        LazyCompile: *slicer.sliceFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:87:35
     33    0.2%      1    0.0%                                                          LazyCompile: *slicer.slicePolygon /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:66:35
     32    0.2%     24    0.1%                                                            LazyCompile: *polygonclip /home/phillipdaw/code/gpxAQI/server/node_modules/lineclip/index.js:66:21
    321    1.9%      1    0.0%                                            LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    151    0.9%      0    0.0%                                              LazyCompile: ~stringify native json.js:155:23
    151    0.9%      0    0.0%                                                v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     52    0.3%     52    0.3%                                                  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
     22    0.1%     22    0.1%                                                  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    135    0.8%      1    0.0%                                              LazyCompile: ~parse native json.js:40:19
    134    0.8%      0    0.0%                                                v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     19    0.1%     19    0.1%                                                  v8::internal::JsonParser<true>::ParseJsonNumber()
     26    0.2%      0    0.0%                                              LazyCompile: ~aqiDataPrep /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:122:21
     25    0.1%      0    0.0%                                                LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds.clipPolysByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:60:29
     25    0.1%      0    0.0%                                                  LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:126:30
     24    0.1%      0    0.0%                                                    LazyCompile: ~slicer.slice /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:112:28
     24    0.1%      0    0.0%                                                      LazyCompile: ~forEach native array.js:943:22
     18    0.1%      0    0.0%                                                        LazyCompile: ~InnerArrayForEach native array.js:924:27
     18    0.1%      0    0.0%                                                          LazyCompile: *slicer.sliceFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:87:35
