Statistical profiling result from isolate-0x1787d10-v8.log, (12347 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    307   99.7%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    307  100.0%      LazyCompile: ~parse native json.js:40:19
    131   42.7%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     67   51.1%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
     67  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     64   48.9%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     64  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     81   26.4%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     81  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     81  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     53   17.3%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     53  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     53  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     25    8.1%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     25  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     25  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     17    5.5%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     17  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     17  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28

    308    2.5%  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
    301   97.7%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    301  100.0%      LazyCompile: ~parse native json.js:40:19
    125   41.5%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     65   52.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     65  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     60   48.0%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
     60  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     72   23.9%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     72  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     72  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     68   22.6%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     68  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     68  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     20    6.6%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     20  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     20  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     14    4.7%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     14  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     14  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28

    303    2.5%  v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
    302   99.7%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    302  100.0%      LazyCompile: ~parse native json.js:40:19
    125   41.4%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     68   54.4%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
     68  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     57   45.6%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     57  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     85   28.1%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     85  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     85  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     62   20.5%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     62  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     62  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     15    5.0%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     15  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     15  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
     13    4.3%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     13  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     13  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49


 [Top down (heavy) profile]:
  Note: callees occupying less than 0.1% are not shown.

  inclusive      self           name
  ticks   total  ticks   total
  11322   91.7%      1    0.0%  LazyCompile: ~<anonymous> fs.js:81:18
  11321   91.7%      0    0.0%    LazyCompile: ~onstat /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:722:33
  11321   91.7%      0    0.0%      LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:733:17
   6125   49.6%      0    0.0%        LazyCompile: ~onStatError /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:416:57
   6125   49.6%      0    0.0%          LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:267:45
   6123   49.6%      0    0.0%            LazyCompile: ~emit events.js:117:44
   6123   49.6%      2    0.0%              LazyCompile: ~emitOne events.js:75:17
   6121   49.6%      0    0.0%                LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/serve-static/index.js:115:39
   6121   49.6%      0    0.0%                  LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
   5139   41.6%      0    0.0%                    LazyCompile: *process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
   5138   41.6%      0    0.0%                      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   5138   41.6%      1    0.0%                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   5137   41.6%      0    0.0%                          LazyCompile: ~<anonymous> native v8natives.js:1199:16
   5137   41.6%      0    0.0%                            LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   5137   41.6%      1    0.0%                              LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   5136   41.6%      1    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   5135   41.6%      0    0.0%                                  LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
   2635   21.3%      1    0.0%                                    LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
   2528   20.5%      2    0.0%                                      LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
   1310   10.6%      0    0.0%                                        LazyCompile: ~stringify native json.js:155:23
   1310   10.6%      0    0.0%                                          v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    373    3.0%    373    3.0%                                            v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    149    1.2%    149    1.2%                                            v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    140    1.1%    140    1.1%                                            v8::internal::BasicJsonStringifier::SerializeDouble(double)
    100    0.8%    100    0.8%                                            v8::internal::LookupIterator::Next()
     81    0.7%     81    0.7%                                            /usr/bin/nodejs
     64    0.5%     64    0.5%                                            v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     38    0.3%     38    0.3%                                            v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     30    0.2%     30    0.2%                                            v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     29    0.2%     29    0.2%                                            v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     27    0.2%     27    0.2%                                            v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     26    0.2%     26    0.2%                                            v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     26    0.2%     26    0.2%                                            /lib/x86_64-linux-gnu/libc-2.23.so
     24    0.2%     24    0.2%                                            v8::internal::JSArray::SetLength(v8::internal::Handle<v8::internal::JSArray>, unsigned int)
     24    0.2%     24    0.2%                                            v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
     18    0.1%     18    0.1%                                            v8::internal::SimpleStringBuilder::AddSubstring(char const*, int)
     15    0.1%     15    0.1%                                            v8::internal::SimpleStringBuilder::AddString(char const*)
     13    0.1%     13    0.1%                                            v8::internal::IncrementalMarkingMarkingVisitor::VisitFixedArrayIncremental(v8::internal::Map*, v8::internal::HeapObject*)
     13    0.1%     13    0.1%                                            /lib/x86_64-linux-gnu/libm-2.23.so
   1215    9.8%      0    0.0%                                        LazyCompile: ~parse native json.js:40:19
   1215    9.8%      0    0.0%                                          v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    133    1.1%    133    1.1%                                            v8::internal::JsonParser<true>::ParseJsonNumber()
    122    1.0%    122    1.0%                                            double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
    103    0.8%    103    0.8%                                            v8::internal::Strtod(v8::internal::Vector<char const>, int)
     76    0.6%     76    0.6%                                            v8::internal::JsonParser<true>::ParseJsonArray()
     68    0.6%     68    0.6%                                            v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     66    0.5%     66    0.5%                                            v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     60    0.5%     60    0.5%                                            v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     35    0.3%     35    0.3%                                            v8::internal::PagedSpace::AllocateRawUnaligned(int)
     35    0.3%     35    0.3%                                            v8::internal::JsonParser<true>::ParseJsonValue()
     35    0.3%     35    0.3%                                            v8::internal::Heap::AllocateHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     24    0.2%     24    0.2%                                            v8::internal::List<v8::internal::Handle<v8::internal::Object>, v8::internal::ZoneAllocationPolicy>::Add(v8::internal::Handle<v8::internal::Object> const&, v8::internal::ZoneAllocationPolicy)
     24    0.2%     24    0.2%                                            v8::internal::Isolate::get_initial_js_array_map(v8::internal::ElementsKind, v8::internal::Strength)
     24    0.2%     24    0.2%                                            v8::internal::FixedArray::set(int, v8::internal::Object*)
     23    0.2%     23    0.2%                                            v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
     23    0.2%     23    0.2%                                            v8::internal::Factory::NewHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     21    0.2%     21    0.2%                                            v8::internal::Heap::Allocate(v8::internal::Map*, v8::internal::AllocationSpace, v8::internal::AllocationSite*)
     19    0.2%     19    0.2%                                            v8::internal::Factory::NewJSObjectFromMap(v8::internal::Handle<v8::internal::Map>, v8::internal::PretenureFlag, bool, v8::internal::Handle<v8::internal::AllocationSite>)
     18    0.1%     18    0.1%                                            v8::internal::Factory::NewJSArrayWithElements(v8::internal::Handle<v8::internal::FixedArrayBase>, v8::internal::ElementsKind, int, v8::internal::Strength, v8::internal::PretenureFlag)
     18    0.1%     18    0.1%                                            /lib/x86_64-linux-gnu/libc-2.23.so
     17    0.1%     17    0.1%                                            v8::internal::JSMessageObject** v8::internal::HandleScope::CreateHandle<v8::internal::JSMessageObject>(v8::internal::Isolate*, v8::internal::JSMessageObject*)
     17    0.1%     17    0.1%                                            v8::internal::Factory::NewNumber(double, v8::internal::PretenureFlag)
     16    0.1%     16    0.1%                                            v8::internal::JsonParser<true>::ParseJsonObject()
     16    0.1%     16    0.1%                                            v8::internal::Heap::AllocateJSObjectFromMap(v8::internal::Map*, v8::internal::PretenureFlag, bool, v8::internal::AllocationSite*)
     15    0.1%     15    0.1%                                            v8::internal::IncrementalMarking::RecordWriteSlow(v8::internal::HeapObject*, v8::internal::Object**, v8::internal::Object*)
     14    0.1%     14    0.1%                                            v8::internal::Handle<v8::internal::Object> v8::internal::HandleScope::CloseAndEscape<v8::internal::Object>(v8::internal::Handle<v8::internal::Object>)
     14    0.1%     14    0.1%                                            v8::internal::Factory::NewJSArray(v8::internal::ElementsKind, v8::internal::Strength, v8::internal::PretenureFlag)
     14    0.1%      0    0.0%                                            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     14    0.1%     14    0.1%                                              v8::internal::Strtod(v8::internal::Vector<char const>, int)
     52    0.4%      1    0.0%                                      LazyCompile: ~send /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:107:25
     45    0.4%      0    0.0%                                        LazyCompile: ~end /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:92:28
     36    0.3%      0    0.0%                                          LazyCompile: ~OutgoingMessage.end _http_outgoing.js:514:41
     17    0.1%      0    0.0%                                            LazyCompile: *Writable.uncork _stream_writable.js:219:37
     17    0.1%      0    0.0%                                              LazyCompile: ~clearBuffer _stream_writable.js:362:21
     16    0.1%      0    0.0%                                                LazyCompile: *doWrite _stream_writable.js:284:17
     16    0.1%      0    0.0%                                                  LazyCompile: ~Socket._writeGeneric net.js:622:42
     26    0.2%      0    0.0%                                      LazyCompile: ~<anonymous> native v8natives.js:1199:16
     24    0.2%      0    0.0%                                        LazyCompile: ~Console.log console.js:35:33
     20    0.2%      0    0.0%                                          LazyCompile: *Socket.write net.js:615:34
     20    0.2%      1    0.0%                                            LazyCompile: *Writable.write _stream_writable.js:186:36
     19    0.2%      0    0.0%                                              LazyCompile: ~writeOrBuffer _stream_writable.js:255:23
     15    0.1%      1    0.0%                                                LazyCompile: *doWrite _stream_writable.js:284:17
     14    0.1%      1    0.0%                                                  LazyCompile: ~Socket._writeGeneric net.js:622:42
     19    0.2%      0    0.0%                                      LazyCompile: ~module.exports.geojsonToGeobuf /home/phillipdaw/code/gpxAQI/server/lib/geobufFun.js:8:27
     18    0.1%      1    0.0%                                        LazyCompile: ~encode /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:18:16
   2194   17.8%      2    0.0%                                    LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
   1135    9.2%      0    0.0%                                      LazyCompile: ~stringify native json.js:155:23
   1135    9.2%      0    0.0%                                        v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    327    2.6%    327    2.6%                                          v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    149    1.2%    149    1.2%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    108    0.9%    108    0.9%                                          v8::internal::BasicJsonStringifier::SerializeDouble(double)
     83    0.7%     83    0.7%                                          v8::internal::LookupIterator::Next()
     64    0.5%     64    0.5%                                          v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     61    0.5%     61    0.5%                                          /usr/bin/nodejs
     49    0.4%     49    0.4%                                          v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     39    0.3%     39    0.3%                                          v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     37    0.3%     37    0.3%                                          v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     25    0.2%     25    0.2%                                          v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     18    0.1%     18    0.1%                                          v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     16    0.1%     16    0.1%                                          /lib/x86_64-linux-gnu/libm-2.23.so
     15    0.1%     15    0.1%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<true>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
     15    0.1%     15    0.1%                                          /lib/x86_64-linux-gnu/libc-2.23.so
     14    0.1%     14    0.1%                                          v8::internal::SimpleStringBuilder::AddString(char const*)
     14    0.1%     14    0.1%                                          v8::internal::IncrementalMarkingMarkingVisitor::VisitFixedArrayIncremental(v8::internal::Map*, v8::internal::HeapObject*)
     13    0.1%     13    0.1%                                          v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
   1056    8.6%      0    0.0%                                      LazyCompile: ~parse native json.js:40:19
   1056    8.6%      0    0.0%                                        v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    136    1.1%    136    1.1%                                          v8::internal::JsonParser<true>::ParseJsonNumber()
     91    0.7%     91    0.7%                                          double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     82    0.7%     82    0.7%                                          v8::internal::Strtod(v8::internal::Vector<char const>, int)
     65    0.5%     65    0.5%                                          v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     64    0.5%     64    0.5%                                          v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     60    0.5%     60    0.5%                                          v8::internal::JsonParser<true>::ParseJsonArray()
     57    0.5%     57    0.5%                                          v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     44    0.4%     44    0.4%                                          v8::internal::PagedSpace::AllocateRawUnaligned(int)
     43    0.3%     43    0.3%                                          v8::internal::Heap::AllocateHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     35    0.3%     35    0.3%                                          v8::internal::JsonParser<true>::ParseJsonValue()
     21    0.2%     21    0.2%                                          v8::internal::Factory::NewHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     20    0.2%     20    0.2%                                          v8::internal::Heap::Allocate(v8::internal::Map*, v8::internal::AllocationSpace, v8::internal::AllocationSite*)
     20    0.2%     20    0.2%                                          v8::internal::Factory::NewNumber(double, v8::internal::PretenureFlag)
     18    0.1%     18    0.1%                                          /lib/x86_64-linux-gnu/libc-2.23.so
     17    0.1%     17    0.1%                                          v8::internal::JSMessageObject** v8::internal::HandleScope::CreateHandle<v8::internal::JSMessageObject>(v8::internal::Isolate*, v8::internal::JSMessageObject*)
     17    0.1%     17    0.1%                                          v8::internal::FixedArray::set(int, v8::internal::Object*)
     16    0.1%     16    0.1%                                          v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
    305    2.5%      1    0.0%                                    LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    163    1.3%      0    0.0%                                      LazyCompile: ~stringify native json.js:155:23
    163    1.3%      0    0.0%                                        v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     42    0.3%     42    0.3%                                          v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
     21    0.2%     21    0.2%                                          v8::internal::BasicJsonStringifier::SerializeDouble(double)
     17    0.1%     17    0.1%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    141    1.1%      0    0.0%                                      LazyCompile: ~parse native json.js:40:19
    141    1.1%      0    0.0%                                        v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     15    0.1%     15    0.1%                                          v8::internal::JsonParser<true>::ParseJsonNumber()
     14    0.1%     14    0.1%                                          v8::internal::Strtod(v8::internal::Vector<char const>, int)
    981    7.9%      0    0.0%                    LazyCompile: ~process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
    981    7.9%      0    0.0%                      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
    981    7.9%      0    0.0%                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    981    7.9%      0    0.0%                          LazyCompile: ~<anonymous> native v8natives.js:1199:16
    981    7.9%      0    0.0%                            LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
    981    7.9%      0    0.0%                              LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
    981    7.9%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    981    7.9%      0    0.0%                                  LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    507    4.1%      0    0.0%                                    LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    471    3.8%      0    0.0%                                      LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    242    2.0%      0    0.0%                                        LazyCompile: ~stringify native json.js:155:23
    242    2.0%      0    0.0%                                          v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     66    0.5%     66    0.5%                                            v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
     19    0.2%     19    0.2%                                            v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
     18    0.1%     18    0.1%                                            v8::internal::BasicJsonStringifier::SerializeDouble(double)
     14    0.1%     14    0.1%                                            v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     13    0.1%     13    0.1%                                            v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
    228    1.8%      0    0.0%                                        LazyCompile: ~parse native json.js:40:19
    228    1.8%      0    0.0%                                          v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     27    0.2%     27    0.2%                                            v8::internal::JsonParser<true>::ParseJsonNumber()
     17    0.1%     17    0.1%                                            v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     16    0.1%     16    0.1%                                            v8::internal::Strtod(v8::internal::Vector<char const>, int)
     15    0.1%     15    0.1%                                            v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     14    0.1%     14    0.1%                                            double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     19    0.2%      0    0.0%                                      LazyCompile: ~send /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:107:25
     16    0.1%      0    0.0%                                        LazyCompile: ~end /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:92:28
    474    3.8%      0    0.0%                                    LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    244    2.0%      0    0.0%                                      LazyCompile: ~stringify native json.js:155:23
    244    2.0%      0    0.0%                                        v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     52    0.4%     52    0.4%                                          v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
     34    0.3%     34    0.3%                                          v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
     32    0.3%     32    0.3%                                          v8::internal::BasicJsonStringifier::SerializeDouble(double)
     17    0.1%     17    0.1%                                          v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     13    0.1%     13    0.1%                                          /usr/bin/nodejs
    229    1.9%      0    0.0%                                      LazyCompile: ~parse native json.js:40:19
    228    1.8%      0    0.0%                                        v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     22    0.2%     22    0.2%                                          v8::internal::JsonParser<true>::ParseJsonNumber()
