Statistical profiling result from isolate-0x2baed10-v8.log, (589 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:1:11
      1  100.0%        LazyCompile: ~Module._compile module.js:367:37
      1  100.0%          LazyCompile: ~Module._extensions..js module.js:415:37
      1  100.0%            LazyCompile: ~Module.load module.js:335:33

     15    2.5%  __lll_unlock_wake
     15  100.0%    v8::internal::Runtime_CompileOptimized(int, v8::internal::Object**, v8::internal::Isolate*)
      2   13.3%      LazyCompile: ~ToPropertyDescriptor native v8natives.js:234:30
      2  100.0%        LazyCompile: ~defineProperty native v8natives.js:763:30
      1   50.0%          LazyCompile: ~Module._compile module.js:367:37
      1  100.0%            LazyCompile: ~Module._extensions..js module.js:415:37
      1   50.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/express.js:105:20
      1  100.0%            LazyCompile: ~InnerArrayForEach native array.js:924:27
      2   13.3%      LazyCompile: fs.readFileSync fs.js:384:27
      2  100.0%        LazyCompile: ~Module._extensions..js module.js:415:37
      2  100.0%          LazyCompile: ~Module.load module.js:335:33
      2  100.0%            LazyCompile: Module._load module.js:272:24
      1    6.7%      LazyCompile: ~realpathSync fs.js:1383:40
      1  100.0%        LazyCompile: ~toRealPath module.js:111:20
      1  100.0%          LazyCompile: ~tryFile module.js:106:17
      1  100.0%            LazyCompile: ~tryExtensions module.js:116:23
      1    6.7%      LazyCompile: ~posix.resolve path.js:419:25
      1  100.0%        LazyCompile: readPackage module.js:68:21
      1  100.0%          LazyCompile: ~tryPackage module.js:90:20
      1  100.0%            LazyCompile: ~Module._findPath module.js:128:28
      1    6.7%      LazyCompile: ~posix.dirname path.js:529:25
      1  100.0%        LazyCompile: ~Module._compile module.js:367:37
      1  100.0%          LazyCompile: *Module._extensions..js module.js:415:37
      1  100.0%            LazyCompile: ~Module.load module.js:335:33
      1    6.7%      LazyCompile: ~pathtoRegexp /home/phillipdaw/code/gpxAQI/server/node_modules/path-to-regexp/index.js:28:22
      1  100.0%        LazyCompile: ~Layer /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:33:15
      1  100.0%          LazyCompile: ~use /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:428:25
      1  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/application.js:217:24
      1    6.7%      LazyCompile: ~fs.lstatSync fs.js:837:24
      1  100.0%        LazyCompile: ~realpathSync fs.js:1383:40
      1  100.0%          LazyCompile: ~toRealPath module.js:111:20
      1  100.0%            LazyCompile: ~tryFile module.js:106:17
      1    6.7%      LazyCompile: ~Module.require module.js:351:36
      1  100.0%        LazyCompile: ~require internal/module.js:11:19
      1  100.0%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/middleware/query.js:1:11
      1  100.0%            LazyCompile: ~Module._compile module.js:367:37
      1    6.7%      LazyCompile: ~Module._nodeModulePaths module.js:189:35
      1  100.0%        LazyCompile: ~Module.load module.js:335:33
      1  100.0%          LazyCompile: Module._load module.js:272:24
      1  100.0%            LazyCompile: *require internal/module.js:11:19
      1    6.7%      LazyCompile: ~Module._extensions..js module.js:415:37
      1  100.0%        LazyCompile: ~Module.load module.js:335:33
      1  100.0%          LazyCompile: Module._load module.js:272:24
      1  100.0%            LazyCompile: *require internal/module.js:11:19
      1    6.7%      LazyCompile: ~Module._compile module.js:367:37
      1  100.0%        LazyCompile: ~Module._extensions..js module.js:415:37
      1  100.0%          LazyCompile: ~Module.load module.js:335:33
      1  100.0%            LazyCompile: Module._load module.js:272:24
      1    6.7%      LazyCompile: ~DefineObjectProperty native v8natives.js:461:30
      1  100.0%        LazyCompile: *DefineOwnProperty native v8natives.js:630:27
      1  100.0%          LazyCompile: ~defineProperty native v8natives.js:763:30
      1  100.0%            LazyCompile: ~captureStackTrace native messages.js:750:30
      1    6.7%      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/qs/lib/utils.js:5:26
      1  100.0%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/qs/lib/utils.js:1:11
      1  100.0%          LazyCompile: ~Module._compile module.js:367:37
      1  100.0%            LazyCompile: ~Module._extensions..js module.js:415:37


 [Top down (heavy) profile]:
  Note: callees occupying less than 0.1% are not shown.

  inclusive      self           name
  ticks   total  ticks   total
    559   94.9%      0    0.0%  Function: ~<anonymous> node.js:10:10
    549   93.2%      0    0.0%    LazyCompile: ~startup node.js:13:19
    505   85.7%      0    0.0%      LazyCompile: ~Module.runMain module.js:440:26
    505   85.7%      0    0.0%        LazyCompile: Module._load module.js:272:24
    501   85.1%      0    0.0%          LazyCompile: ~Module.load module.js:335:33
    500   84.9%      0    0.0%            LazyCompile: ~Module._extensions..js module.js:415:37
    497   84.4%      0    0.0%              LazyCompile: ~Module._compile module.js:367:37
    495   84.0%      0    0.0%                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:1:11
    472   80.1%      0    0.0%                  LazyCompile: ~require internal/module.js:11:19
    239   40.6%      0    0.0%                    LazyCompile: *Module.require module.js:351:36
    239   40.6%      0    0.0%                      LazyCompile: Module._load module.js:272:24
    228   38.7%      0    0.0%                        LazyCompile: ~Module.load module.js:335:33
    214   36.3%      0    0.0%                          LazyCompile: ~Module._extensions..js module.js:415:37
    207   35.1%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
    125   21.2%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:1:11
    125   21.2%      0    0.0%                                LazyCompile: *require internal/module.js:11:19
    125   21.2%      0    0.0%                                  LazyCompile: Module._load module.js:272:24
    121   20.5%      0    0.0%                                    LazyCompile: ~Module.load module.js:335:33
    120   20.4%      0    0.0%                                      LazyCompile: ~Module._extensions..js module.js:415:37
    120   20.4%      0    0.0%                                        LazyCompile: ~Module._compile module.js:367:37
    119   20.2%      0    0.0%                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:11
    119   20.2%      0    0.0%                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:72
    119   20.2%      0    0.0%                                              LazyCompile: *require internal/module.js:11:19
    119   20.2%      0    0.0%                                                LazyCompile: Module._load module.js:272:24
    114   19.4%      0    0.0%                                                  LazyCompile: ~Module.load module.js:335:33
    110   18.7%      0    0.0%                                                    LazyCompile: ~Module._extensions..js module.js:415:37
    110   18.7%      0    0.0%                                                      LazyCompile: ~Module._compile module.js:367:37
    109   18.5%      0    0.0%                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/npmlog/log.js:1:11
     99   16.8%      0    0.0%                                                          LazyCompile: *require internal/module.js:11:19
     99   16.8%      0    0.0%                                                            LazyCompile: Module._load module.js:272:24
     95   16.1%      0    0.0%                                                              LazyCompile: ~Module.load module.js:335:33
     95   16.1%      0    0.0%                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     93   15.8%      0    0.0%                                                                  LazyCompile: ~Module._compile module.js:367:37
     50    8.5%      0    0.0%                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/index.js:1:11
     50    8.5%      0    0.0%                                                                      LazyCompile: *require internal/module.js:11:19
     50    8.5%      0    0.0%                                                                        LazyCompile: Module._load module.js:272:24
     50    8.5%      0    0.0%                                                                          LazyCompile: ~Module.load module.js:335:33
     49    8.3%      0    0.0%                                                                            LazyCompile: ~Module._extensions..js module.js:415:37
     49    8.3%      0    0.0%                                                                              LazyCompile: ~Module._compile module.js:367:37
     48    8.1%      0    0.0%                                                                                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/tracker-group.js:1:11
     48    8.1%      0    0.0%                                                                                  LazyCompile: *require internal/module.js:11:19
     48    8.1%      0    0.0%                                                                                    LazyCompile: Module._load module.js:272:24
     48    8.1%      0    0.0%                                                                                      LazyCompile: ~Module.load module.js:335:33
     48    8.1%      0    0.0%                                                                                        LazyCompile: ~Module._extensions..js module.js:415:37
     47    8.0%      0    0.0%                                                                                          LazyCompile: ~Module._compile module.js:367:37
     45    7.6%      0    0.0%                                                                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/tracker-stream.js:1:11
     44    7.5%      0    0.0%                                                                                              LazyCompile: *require internal/module.js:11:19
     44    7.5%      0    0.0%                                                                                                LazyCompile: Module._load module.js:272:24
     40    6.8%      0    0.0%                                                                                                  LazyCompile: ~Module.load module.js:335:33
     40    6.8%      0    0.0%                                                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     38    6.5%      0    0.0%                                                                                                      LazyCompile: ~Module._compile module.js:367:37
     38    6.5%      0    0.0%                                                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/node_modules/readable-stream/readable.js:1:11
     38    6.5%      0    0.0%                                                                                                          LazyCompile: *require internal/module.js:11:19
     38    6.5%      0    0.0%                                                                                                            LazyCompile: Module._load module.js:272:24
     36    6.1%      0    0.0%                                                                                                              LazyCompile: ~Module.load module.js:335:33
     35    5.9%      0    0.0%                                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     30    5.1%      0    0.0%                                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     16    2.7%      0    0.0%                                                                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/node_modules/readable-stream/lib/_stream_readable.js:1:11
     16    2.7%      0    0.0%                                                                                                                      LazyCompile: *require internal/module.js:11:19
     16    2.7%      0    0.0%                                                                                                                        LazyCompile: Module._load module.js:272:24
     10    1.7%      0    0.0%                                                                                                                          LazyCompile: ~Module._resolveFilename module.js:312:35
     10    1.7%      0    0.0%                                                                                                                            LazyCompile: ~Module._findPath module.js:128:28
      4    0.7%      0    0.0%                                                                                                                              LazyCompile: ~tryPackage module.js:90:20
      3    0.5%      0    0.0%                                                                                                                                LazyCompile: ~tryFile module.js:106:17
      2    0.3%      0    0.0%                                                                                                                                  LazyCompile: ~toRealPath module.js:111:20
      2    0.3%      0    0.0%                                                                                                                                    LazyCompile: ~realpathSync fs.js:1383:40
      1    0.2%      0    0.0%                                                                                                                                      v8::internal::Runtime_SetProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.2%      1    0.2%                                                                                                                                        v8::internal::InternalizedStringKey::IsMatch(v8::internal::Object*)
      1    0.2%      1    0.2%                                                                                                                                      LazyCompile: *fs.lstatSync fs.js:837:24
      1    0.2%      0    0.0%                                                                                                                                  /usr/bin/nodejs
      1    0.2%      1    0.2%                                                                                                                                    /usr/bin/nodejs
      1    0.2%      0    0.0%                                                                                                                                LazyCompile: readPackage module.js:68:21
      1    0.2%      0    0.0%                                                                                                                                  /usr/bin/nodejs
      1    0.2%      1    0.2%                                                                                                                                    /usr/bin/nodejs
      3    0.5%      0    0.0%                                                                                                                              LazyCompile: ~tryExtensions module.js:116:23
      3    0.5%      0    0.0%                                                                                                                                LazyCompile: ~tryFile module.js:106:17
      2    0.3%      0    0.0%                                                                                                                                  /usr/bin/nodejs
